rgi_id,glims_id,cenlon,cenlat,glac_name,Name1,Local_script1,Language1,Meaning1,Source1,Contributor
RGI2000-v7.0-G-14-22005,G074973E36680N,74.97310343,36.680249,,,,,,,
RGI2000-v7.0-G-14-22006,G074973E36673N,74.97322041,36.6734105,,,,,,,
RGI2000-v7.0-G-14-22007,G074983E36674N,74.98261545,36.6739675,,,,,,,
RGI2000-v7.0-G-14-22008,G074992E36672N,74.99204083,36.671731,,,,,,,
RGI2000-v7.0-G-14-22009,G074998E36669N,74.99771828,36.6689345,,,,,,,
RGI2000-v7.0-G-14-22010,G074993E36662N,75.00293316,36.6589165,,,,,,,
RGI2000-v7.0-G-14-22011,G074999E36652N,74.99941981,36.6519125,,,,,,,
RGI2000-v7.0-G-14-22012,G074995E36648N,74.99526425,36.6486755,,,,,,,
RGI2000-v7.0-G-14-22013,G075001E36649N,75.00235142,36.646326,,,,,,,
RGI2000-v7.0-G-14-22014,G075033E36627N,74.99962421,36.640087,,,,,,,
RGI2000-v7.0-G-14-22015,G075034E36628N,75.00641178,36.64002,,,,,,,
RGI2000-v7.0-G-14-22016,G074993E36637N,74.99009276,36.6354525,,,,,,,
RGI2000-v7.0-G-14-22017,G075006E36625N,75.00022221,36.6260945,,,,,,,
RGI2000-v7.0-G-14-22018,G075007E36625N,75.00665084,36.6252155,,,,,,,
RGI2000-v7.0-G-14-22019,G075016E36623N,75.01780959,36.622011,,,,,,,
RGI2000-v7.0-G-14-22020,G075017E36613N,75.01659732,36.6127035,,,,,,,
RGI2000-v7.0-G-14-22021,G075006E36609N,75.00693507,36.6092565,,,,,,,
RGI2000-v7.0-G-14-22022,G075014E36604N,75.01818232,36.6039295,,,,,,,
RGI2000-v7.0-G-14-22023,G075042E36595N,75.03006021,36.6042565,,,,,,,
RGI2000-v7.0-G-14-22024,G075043E36596N,75.05605106,36.5997945,,,,,,,
RGI2000-v7.0-G-14-22025,G075059E36596N,75.05912459,36.5956395,,,,,,,
RGI2000-v7.0-G-14-22026,G075068E36598N,75.06731921,36.600374,,,,,,,
RGI2000-v7.0-G-14-22027,G075090E36602N,75.08997225,36.602197,,,,,,,
RGI2000-v7.0-G-14-22028,G075098E36595N,75.09817007,36.595205,,,,,,,
RGI2000-v7.0-G-14-22029,G075109E36586N,75.08930698,36.592217,,,,,,,
RGI2000-v7.0-G-14-22030,G075085E36623N,75.08469452,36.6228925,,,,,,,
RGI2000-v7.0-G-14-22031,G075068E36631N,75.07422784,36.627592,,,,,,,
RGI2000-v7.0-G-14-22032,G075062E36648N,75.06284207,36.6480125,,,,,,,
RGI2000-v7.0-G-14-22033,G075060E36658N,75.06297785,36.656788,,,,,,,
RGI2000-v7.0-G-14-22034,G075051E36655N,75.05075863,36.6554915,,,,,,,
RGI2000-v7.0-G-14-22035,G075072E36666N,75.07205968,36.6656275,,,,,,,
RGI2000-v7.0-G-14-22036,G075077E36658N,75.06895204,36.6739055,,,,,,,
RGI2000-v7.0-G-14-22037,G075059E36681N,75.05931507,36.6808515,,,,,,,
RGI2000-v7.0-G-14-22038,G075058E36680N,75.05815316,36.6796515,,,,,,,
RGI2000-v7.0-G-14-22039,G075050E36684N,75.04898771,36.6849055,,,,,,,
RGI2000-v7.0-G-14-22040,G075046E36677N,75.04596322,36.677299,,,,,,,
RGI2000-v7.0-G-14-22041,G075034E36691N,75.0342338,36.690574,,,,,,,
RGI2000-v7.0-G-14-22042,G075038E36698N,75.03760628,36.6981925,,,,,,,
RGI2000-v7.0-G-14-22043,G075027E36707N,75.03083666,36.704867,,,,,,,
RGI2000-v7.0-G-14-22044,G075052E36693N,75.05459635,36.692368,,,,,,,
RGI2000-v7.0-G-14-22045,G075120E36676N,75.12385982,36.682652,,,,,,,
RGI2000-v7.0-G-14-22046,G075131E36662N,75.13648978,36.6693905,,,,,,,
RGI2000-v7.0-G-14-22047,G075145E36656N,75.14836454,36.662326,,,,,,,
RGI2000-v7.0-G-14-22048,G075148E36650N,75.14775917,36.650487,,,,,,,
RGI2000-v7.0-G-14-22049,G075122E36653N,75.12228789,36.6525755,,,,,,,
RGI2000-v7.0-G-14-22050,G075114E36651N,75.11446106,36.6506895,,,,,,,
RGI2000-v7.0-G-14-22051,G075109E36653N,75.10897688,36.6530225,,,,,,,
RGI2000-v7.0-G-14-22052,G075131E36604N,75.13104356,36.6064065,,,,,,,
RGI2000-v7.0-G-14-22053,G075140E36593N,75.14123181,36.5970815,,,,,,,
RGI2000-v7.0-G-14-22054,G075152E36595N,75.15271289,36.5948315,,,,,,,
RGI2000-v7.0-G-14-22055,G075157E36601N,75.1571689,36.600799,,,,,,,
RGI2000-v7.0-G-14-22056,G075164E36598N,75.16465476,36.59751,,,,,,,
RGI2000-v7.0-G-14-22057,G075174E36593N,75.1691985,36.5883215,,,,,,,
RGI2000-v7.0-G-14-22058,G075162E36588N,75.16152557,36.5871145,,,,,,,
RGI2000-v7.0-G-14-22059,G075156E36586N,75.15626155,36.5859955,,,,,,,
RGI2000-v7.0-G-14-22060,G075138E36585N,75.13938927,36.585635,,,,,,,
RGI2000-v7.0-G-14-22061,G075165E36574N,75.1654807,36.573729,,,,,,,
RGI2000-v7.0-G-14-22062,G075173E36574N,75.17345732,36.5744455,,,,,,,
RGI2000-v7.0-G-14-22063,G075172E36581N,75.17249037,36.579295,,,,,,,
RGI2000-v7.0-G-14-22064,G075181E36569N,75.18098751,36.569176,,,,,,,
RGI2000-v7.0-G-14-22065,G075177E36560N,75.18480585,36.558142,,,,,,,
RGI2000-v7.0-G-14-22066,G075185E36548N,75.18604276,36.5487055,,,,,,,
RGI2000-v7.0-G-14-22067,G075182E36546N,75.18449279,36.5443155,,,,,,,
RGI2000-v7.0-G-14-22068,G075195E36547N,75.19468914,36.547377,,,,,,,
RGI2000-v7.0-G-14-22069,G075199E36547N,75.19886041,36.5470835,,,,,,,
RGI2000-v7.0-G-14-22070,G075198E36551N,75.19755324,36.550959,,,,,,,
RGI2000-v7.0-G-14-22071,G075207E36555N,75.20052544,36.5538645,,,,,,,
RGI2000-v7.0-G-14-22072,G075207E36556N,75.2098329,36.5544085,,,,,,,
RGI2000-v7.0-G-14-22073,G075217E36554N,75.21685613,36.555646,,,,,,,
RGI2000-v7.0-G-14-22074,G075216E36563N,75.21551352,36.563196,,,,,,,
RGI2000-v7.0-G-14-22075,G075226E36555N,75.22665195,36.5548275,,,,,,,
RGI2000-v7.0-G-14-22076,G075235E36555N,75.23515682,36.5550795,,,,,,,
RGI2000-v7.0-G-14-22077,G075235E36563N,75.23458445,36.562926,,,,,,,
RGI2000-v7.0-G-14-22078,G075241E36562N,75.24312647,36.5644905,,,,,,,
RGI2000-v7.0-G-14-22079,G075249E36561N,75.24889188,36.5613855,,,,,,,
RGI2000-v7.0-G-14-22080,G075258E36551N,75.25839917,36.5553425,,,,,,,
RGI2000-v7.0-G-14-22081,G075266E36559N,75.26585933,36.5586355,,,,,,,
RGI2000-v7.0-G-14-22082,G075272E36557N,75.27212766,36.556829,,,,,,,
RGI2000-v7.0-G-14-22083,G075271E36549N,75.2713756,36.549156,,,,,,,
RGI2000-v7.0-G-14-22084,G075270E36543N,75.27508849,36.5364495,,,,,,,
RGI2000-v7.0-G-14-22085,G075283E36539N,75.28289113,36.538564,,,,,,,
RGI2000-v7.0-G-14-22086,G075297E36531N,75.29723467,36.53028,,,,,,,
RGI2000-v7.0-G-14-22087,G075294E36528N,75.29745507,36.527445,,,,,,,
RGI2000-v7.0-G-14-22088,G075298E36524N,75.29707122,36.5245345,,,,,,,
RGI2000-v7.0-G-14-22089,G075302E36523N,75.30171107,36.523639,,,,,,,
RGI2000-v7.0-G-14-22090,G075309E36533N,75.30818356,36.5323195,,,,,,,
RGI2000-v7.0-G-14-22091,G075290E36550N,75.30279781,36.551079,,,,,,,
RGI2000-v7.0-G-14-22092,G075316E36552N,75.32544724,36.5572905,,,,,,,
RGI2000-v7.0-G-14-22093,G075335E36561N,75.33470178,36.560859,,,,,,,
RGI2000-v7.0-G-14-22094,G075338E36570N,75.33667273,36.5708415,,,,,,,
RGI2000-v7.0-G-14-22095,G075348E36585N,75.34007025,36.582359,,,,,,,
RGI2000-v7.0-G-14-22096,G075335E36593N,75.34085458,36.5966355,,,,,,,
RGI2000-v7.0-G-14-22097,G075356E36599N,75.35585052,36.59916,,,,,,,
RGI2000-v7.0-G-14-22098,G075365E36592N,75.36647674,36.5920075,,,,,,,
RGI2000-v7.0-G-14-22099,G075338E36610N,75.33825887,36.609808,,,,,,,
RGI2000-v7.0-G-14-22100,G075336E36609N,75.33555452,36.609076,,,,,,,
RGI2000-v7.0-G-14-22101,G075341E36616N,75.34141243,36.6160595,,,,,,,
RGI2000-v7.0-G-14-22102,G075311E36597N,75.31602502,36.618214,,,,,,,
RGI2000-v7.0-G-14-22103,G075310E36619N,75.30986798,36.618859,,,,,,,
RGI2000-v7.0-G-14-22104,G075309E36613N,75.30934994,36.6134345,,,,,,,
RGI2000-v7.0-G-14-22105,G075311E36607N,75.31145516,36.606958,,,,,,,
RGI2000-v7.0-G-14-22106,G075312E36598N,75.3095301,36.596697,,,,,,,
RGI2000-v7.0-G-14-22107,G075286E36600N,75.28896264,36.604624,,,,,,,
RGI2000-v7.0-G-14-22108,G075270E36597N,75.26994993,36.5968675,,,,,,,
RGI2000-v7.0-G-14-22109,G075270E36594N,75.26978781,36.594411,,,,,,,
RGI2000-v7.0-G-14-22110,G075263E36600N,75.26390409,36.599614,,,,,,,
RGI2000-v7.0-G-14-22111,G075250E36607N,75.25033762,36.607448,,,,,,,
RGI2000-v7.0-G-14-22112,G075252E36613N,75.25173773,36.6146805,,,,,,,
RGI2000-v7.0-G-14-22113,G075285E36599N,75.25686463,36.6141525,,,,,,,
RGI2000-v7.0-G-14-22114,G075266E36622N,75.26565194,36.621526,,,,,,,
RGI2000-v7.0-G-14-22115,G075271E36633N,75.260875,36.6328995,,,,,,,
RGI2000-v7.0-G-14-22116,G075252E36640N,75.25234995,36.6400725,,,,,,,
RGI2000-v7.0-G-14-22117,G075254E36644N,75.25460587,36.6441595,,,,,,,
RGI2000-v7.0-G-14-22118,G075262E36644N,75.26170517,36.6443035,,,,,,,
RGI2000-v7.0-G-14-22119,G075262E36658N,75.26252876,36.658543,,,,,,,
RGI2000-v7.0-G-14-22120,G075241E36637N,75.2422372,36.63551,,,,,,,
RGI2000-v7.0-G-14-22121,G075243E36622N,75.24343865,36.6219055,,,,,,,
RGI2000-v7.0-G-14-22122,G075247E36621N,75.24688058,36.620616,,,,,,,
RGI2000-v7.0-G-14-22123,G075281E36629N,75.28356677,36.6321605,,,,,,,
RGI2000-v7.0-G-14-22124,G075312E36628N,75.31194585,36.626737,,,,,,,
RGI2000-v7.0-G-14-22125,G075318E36628N,75.31775281,36.627837,,,,,,,
RGI2000-v7.0-G-14-22126,G075342E36675N,75.34175878,36.6746955,,,,,,,
RGI2000-v7.0-G-14-22127,G075346E36675N,75.34591363,36.6759255,,,,,,,
RGI2000-v7.0-G-14-22128,G075353E36679N,75.35276539,36.6787475,,,,,,,
RGI2000-v7.0-G-14-22129,G075351E36681N,75.35061065,36.681299,,,,,,,
RGI2000-v7.0-G-14-22130,G075350E36686N,75.34978702,36.686388,,,,,,,
RGI2000-v7.0-G-14-22131,G075355E36687N,75.35501532,36.6872395,,,,,,,
RGI2000-v7.0-G-14-22132,G075357E36688N,75.35666301,36.6882945,,,,,,,
RGI2000-v7.0-G-14-22133,G075357E36671N,75.35690109,36.67134,,,,,,,
RGI2000-v7.0-G-14-22134,G075369E36670N,75.36682045,36.672725,,,,,,,
RGI2000-v7.0-G-14-22135,G075376E36676N,75.37569213,36.676089,,,,,,,
RGI2000-v7.0-G-14-22136,G075381E36677N,75.37970923,36.6781825,,,,,,,
RGI2000-v7.0-G-14-22137,G075424E36706N,75.39423056,36.687519,,,,,,,
RGI2000-v7.0-G-14-22138,G075388E36695N,75.3877468,36.694534,,,,,,,
RGI2000-v7.0-G-14-22139,G075425E36706N,75.4044798,36.691155,,,,,,,
RGI2000-v7.0-G-14-22140,G075423E36706N,75.41622838,36.6942325,,,,,,,
RGI2000-v7.0-G-14-22141,G075424E36707N,75.41807149,36.708995,,,,,,,
RGI2000-v7.0-G-14-22142,G075398E36719N,75.40017416,36.719653,,,,,,,
RGI2000-v7.0-G-14-22143,G075399E36720N,75.39496494,36.7178605,,,,,,,
RGI2000-v7.0-G-14-22144,G075386E36720N,75.38730129,36.7198135,,,,,,,
RGI2000-v7.0-G-14-22145,G075383E36735N,75.37970389,36.740123,,,,,,,
RGI2000-v7.0-G-14-22146,G075389E36743N,75.38889699,36.7433525,,,,,,,
RGI2000-v7.0-G-14-22147,G075388E36742N,75.39001872,36.7486225,,,,,,,
RGI2000-v7.0-G-14-22148,G075433E36733N,75.39599168,36.74663,,,,,,,
RGI2000-v7.0-G-14-22149,G075432E36733N,75.40119575,36.741943,,,,,,,
RGI2000-v7.0-G-14-22150,G075394E36756N,75.39401709,36.7562475,,,,,,,
RGI2000-v7.0-G-14-22151,G075391E36762N,75.39084882,36.76211,,,,,,,
RGI2000-v7.0-G-14-22152,G075395E36781N,75.39538121,36.7812435,,,,,,,
RGI2000-v7.0-G-14-22153,G075405E36786N,75.4009911,36.7894295,,,,,,,
RGI2000-v7.0-G-14-22154,G075408E36791N,75.40750771,36.7913825,,,,,,,
RGI2000-v7.0-G-14-22155,G075405E36785N,75.41160743,36.795994,,,,,,,
RGI2000-v7.0-G-14-22156,G075414E36804N,75.41638459,36.804353,,,,,,,
RGI2000-v7.0-G-14-22157,G075418E36812N,75.41696191,36.8118945,,,,,,,
RGI2000-v7.0-G-14-22158,G075421E36818N,75.4210411,36.817776,,,,,,,
RGI2000-v7.0-G-14-22159,G075424E36816N,75.42415243,36.815641,,,,,,,
RGI2000-v7.0-G-14-22160,G075435E36805N,75.43760359,36.8118685,,,,,,,
RGI2000-v7.0-G-14-22161,G075454E36818N,75.45274394,36.819391,,,,,,,
RGI2000-v7.0-G-14-22162,G075461E36827N,75.4610192,36.8275125,,,,,,,
RGI2000-v7.0-G-14-22163,G075467E36824N,75.46583866,36.8233365,,,,,,,
RGI2000-v7.0-G-14-22164,G075462E36806N,75.46171346,36.8057205,,,,,,,
RGI2000-v7.0-G-14-22165,G075467E36801N,75.46754796,36.8014185,,,,,,,
RGI2000-v7.0-G-14-22166,G075472E36791N,75.47150102,36.791715,,,,,,,
RGI2000-v7.0-G-14-22167,G075454E36793N,75.45996799,36.7912165,,,,,,,
RGI2000-v7.0-G-14-22168,G075439E36777N,75.44367193,36.777409,,,,,,,
RGI2000-v7.0-G-14-22169,G075443E36760N,75.4434261,36.7597665,,,,,,,
RGI2000-v7.0-G-14-22170,G075442E36752N,75.44170279,36.750626,,,,,,,
RGI2000-v7.0-G-14-22171,G075441E36736N,75.44216804,36.742679,,,,,,,
RGI2000-v7.0-G-14-22172,G075442E36737N,75.44341398,36.7369575,,,,,,,
RGI2000-v7.0-G-14-22173,G075447E36732N,75.44527838,36.731698,,,,,,,
RGI2000-v7.0-G-14-22174,G075453E36733N,75.45325225,36.7334505,,,,,,,
RGI2000-v7.0-G-14-22175,G075459E36742N,75.45700448,36.745218,,,,,,,
RGI2000-v7.0-G-14-22176,G075480E36744N,75.47682408,36.746098,,,,,,,
RGI2000-v7.0-G-14-22177,G075486E36758N,75.48669172,36.759534,,,,,,,
RGI2000-v7.0-G-14-22178,G075493E36768N,75.49343818,36.7683185,,,,,,,
RGI2000-v7.0-G-14-22179,G075492E36771N,75.49236692,36.7706445,,,,,,,
RGI2000-v7.0-G-14-22180,G075521E36766N,75.52096891,36.7645095,,,,,,,
RGI2000-v7.0-G-14-22181,G075515E36744N,75.51117685,36.750375,,,,,,,
RGI2000-v7.0-G-14-22182,G075517E36714N,75.51652228,36.712565,,,,,,,
RGI2000-v7.0-G-14-22183,G075513E36697N,75.51397847,36.6963425,,,,,,,
RGI2000-v7.0-G-14-22184,G075525E36692N,75.52659991,36.691842,,,,,,,
RGI2000-v7.0-G-14-22185,G075528E36686N,75.52807695,36.685596,,,,,,,
RGI2000-v7.0-G-14-22186,G075542E36682N,75.53387105,36.687369,,,,,,,
RGI2000-v7.0-G-14-22187,G075543E36683N,75.54290477,36.684645,,,,,,,
RGI2000-v7.0-G-14-22188,G075546E36671N,75.54554527,36.669699,,,,,,,
RGI2000-v7.0-G-14-22189,G075550E36645N,75.55011746,36.6681115,,,,,,,
RGI2000-v7.0-G-14-22190,G075542E36665N,75.54218956,36.6648,,,,,,,
RGI2000-v7.0-G-14-22191,G075538E36664N,75.53799874,36.664288,,,,,,,
RGI2000-v7.0-G-14-22192,G075551E36646N,75.56488695,36.6521035,,,,,,,
RGI2000-v7.0-G-14-22193,G075591E36649N,75.58690396,36.657892,,,,,,,
RGI2000-v7.0-G-14-22194,G075608E36661N,75.6069422,36.6617255,,,,,,,
RGI2000-v7.0-G-14-22195,G075614E36669N,75.61516552,36.671747,,,,,,,
RGI2000-v7.0-G-14-22196,G075622E36682N,75.62203723,36.682026,,,,,,,
RGI2000-v7.0-G-14-22197,G075625E36662N,75.63049147,36.664116,,,,,,,
RGI2000-v7.0-G-14-22198,G075638E36661N,75.63749188,36.660377,,,,,,,
RGI2000-v7.0-G-14-22199,G075636E36651N,75.63636203,36.650669,,,,,,,
RGI2000-v7.0-G-14-22200,G075639E36648N,75.63884333,36.648354,,,,,,,
RGI2000-v7.0-G-14-22201,G075633E36650N,75.62902377,36.649887,,,,,,,
RGI2000-v7.0-G-14-22202,G075632E36638N,75.63161318,36.637855,,,,,,,
RGI2000-v7.0-G-14-22203,G075638E36616N,75.62246,36.6177595,,,,,,,
RGI2000-v7.0-G-14-22204,G075566E36619N,75.60256719,36.609916,,,,,,,
RGI2000-v7.0-G-14-22205,G075565E36618N,75.58517926,36.603567,,,,,,,
RGI2000-v7.0-G-14-22206,G075577E36590N,75.57736505,36.5902265,,,,,,,
RGI2000-v7.0-G-14-22207,G075575E36574N,75.57486993,36.5737345,,,,,,,
RGI2000-v7.0-G-14-22208,G075583E36573N,75.58347595,36.5713755,,,,,,,
RGI2000-v7.0-G-14-22209,G075597E36571N,75.59734257,36.571239,,,,,,,
RGI2000-v7.0-G-14-22210,G075609E36569N,75.60858064,36.569371,,,,,,,
RGI2000-v7.0-G-14-22211,G075610E36561N,75.61076134,36.560403,,,,,,,
RGI2000-v7.0-G-14-22212,G075603E36560N,75.60370956,36.5607385,,,,,,,
RGI2000-v7.0-G-14-22213,G075630E36578N,75.63167129,36.575607,,,,,,,
RGI2000-v7.0-G-14-22214,G075622E36531N,75.6219501,36.5328335,,,,,,,
RGI2000-v7.0-G-14-22215,G075609E36534N,75.60917545,36.534029,,,,,,,
RGI2000-v7.0-G-14-22216,G075602E36506N,75.60208693,36.506459,,,,,,,
RGI2000-v7.0-G-14-22217,G075605E36504N,75.60715734,36.504072,,,,,,,
RGI2000-v7.0-G-14-22218,G075640E36503N,75.6403023,36.502602,,,,,,,
RGI2000-v7.0-G-14-22219,G075661E36477N,75.66063579,36.477667,,,,,,,
RGI2000-v7.0-G-14-22220,G075677E36481N,75.67502541,36.480258,,,,,,,
RGI2000-v7.0-G-14-22221,G075685E36471N,75.68627714,36.4713945,,,,,,,
RGI2000-v7.0-G-14-22222,G075688E36467N,75.69042568,36.4671355,,,,,,,
RGI2000-v7.0-G-14-22223,G075694E36465N,75.69378252,36.465283,,,,,,,
RGI2000-v7.0-G-14-22224,G075698E36467N,75.69702225,36.4665615,,,,,,,
RGI2000-v7.0-G-14-22225,G075692E36458N,75.69280953,36.4577315,,,,,,,
RGI2000-v7.0-G-14-22226,G075726E36459N,75.72572621,36.4591085,,,,,,,
RGI2000-v7.0-G-14-22227,G075726E36445N,75.74731468,36.450948,,,,,,,
RGI2000-v7.0-G-14-22228,G075744E36432N,75.74584369,36.434493,,,,,,,
RGI2000-v7.0-G-14-22229,G075748E36425N,75.74784594,36.426863,,,,,,,
RGI2000-v7.0-G-14-22230,G075755E36427N,75.75473768,36.425893,,,,,,,
RGI2000-v7.0-G-14-22231,G075760E36426N,75.76024293,36.426362,,,,,,,
RGI2000-v7.0-G-14-22232,G075764E36424N,75.76360475,36.4241755,,,,,,,
RGI2000-v7.0-G-14-22233,G075766E36419N,75.76742069,36.423798,,,,,,,
RGI2000-v7.0-G-14-22234,G075773E36424N,75.77298303,36.4242335,,,,,,,
RGI2000-v7.0-G-14-22235,G075777E36425N,75.77725583,36.425212,,,,,,,
RGI2000-v7.0-G-14-22236,G075782E36422N,75.78246098,36.4220235,,,,,,,
RGI2000-v7.0-G-14-22237,G075785E36421N,75.78499283,36.4211985,,,,,,,
RGI2000-v7.0-G-14-22238,G075765E36413N,75.76494627,36.412606,,,,,,,
RGI2000-v7.0-G-14-22239,G075772E36434N,75.77714266,36.4419055,,,,,,,
RGI2000-v7.0-G-14-22240,G075729E36435N,75.72911105,36.4352535,,,,,,,
RGI2000-v7.0-G-14-22241,G075726E36436N,75.72364933,36.435074,,,,,,,
RGI2000-v7.0-G-14-22242,G075725E36431N,75.72520309,36.4306145,,,,,,,
RGI2000-v7.0-G-14-22243,G075678E36417N,75.67791396,36.4170075,,,,,,,
RGI2000-v7.0-G-14-22244,G075679E36413N,75.67888525,36.4127405,,,,,,,
RGI2000-v7.0-G-14-22245,G075672E36414N,75.67194345,36.414781,,,,,,,
RGI2000-v7.0-G-14-22246,G075662E36423N,75.66185759,36.422923,,,,,,,
RGI2000-v7.0-G-14-22247,G075665E36427N,75.66454408,36.426998,,,,,,,
RGI2000-v7.0-G-14-22248,G075667E36427N,75.66713672,36.427081,,,,,,,
RGI2000-v7.0-G-14-22249,G075666E36430N,75.6659366,36.4301025,,,,,,,
RGI2000-v7.0-G-14-22250,G075663E36434N,75.66320491,36.4336605,,,,,,,
RGI2000-v7.0-G-14-22251,G075651E36407N,75.65165071,36.409592,,,,,,,
RGI2000-v7.0-G-14-22252,G075672E36350N,75.67152142,36.3504845,,,,,,,
RGI2000-v7.0-G-14-22253,G075674E36347N,75.67264703,36.3458705,,,,,,,
RGI2000-v7.0-G-14-22254,G075670E36339N,75.66972848,36.339321,,,,,,,
RGI2000-v7.0-G-14-22255,G075669E36338N,75.66502005,36.3401545,,,,,,,
RGI2000-v7.0-G-14-22256,G075662E36337N,75.66248674,36.335016,,,,,,,
RGI2000-v7.0-G-14-22257,G075649E36329N,75.6514429,36.32872,,,,,,,
RGI2000-v7.0-G-14-22258,G075646E36330N,75.64601392,36.328855,,,,,,,
RGI2000-v7.0-G-14-22259,G075637E36337N,75.64144734,36.3344825,,,,,,,
RGI2000-v7.0-G-14-22260,G075651E36323N,75.65103401,36.323234,,,,,,,
RGI2000-v7.0-G-14-22261,G075656E36321N,75.65589014,36.320145,,,,,,,
RGI2000-v7.0-G-14-22262,G075671E36295N,75.67104108,36.2945895,,,,,,,
RGI2000-v7.0-G-14-22263,G075677E36295N,75.67734481,36.2951865,,,,,,,
RGI2000-v7.0-G-14-22264,G075692E36303N,75.68655918,36.300129,,,,,,,
RGI2000-v7.0-G-14-22265,G075702E36310N,75.70074785,36.310191,,,,,,,
RGI2000-v7.0-G-14-22266,G075703E36308N,75.70294137,36.307835,,,,,,,
RGI2000-v7.0-G-14-22267,G075708E36318N,75.70840578,36.3184535,,,,,,,
RGI2000-v7.0-G-14-22268,G075712E36327N,75.71094748,36.329246,,,,,,,
RGI2000-v7.0-G-14-22269,G075716E36338N,75.71554399,36.3380035,,,,,,,
RGI2000-v7.0-G-14-22270,G075708E36348N,75.71891139,36.3425965,,,,,,,
RGI2000-v7.0-G-14-22271,G075707E36352N,75.70693293,36.3522065,,,,,,,
RGI2000-v7.0-G-14-22272,G075696E36331N,75.70242184,36.336608,,,,,,,
RGI2000-v7.0-G-14-22273,G075697E36332N,75.69722242,36.3328235,,,,,,,
RGI2000-v7.0-G-14-22274,G075742E36536N,75.75956887,36.5313855,,,,,,,
RGI2000-v7.0-G-14-22275,G075753E36547N,75.75462186,36.544983,,,,,,,
RGI2000-v7.0-G-14-22276,G075777E36547N,75.77347589,36.5482765,,,,,,,
RGI2000-v7.0-G-14-22277,G075784E36542N,75.78385932,36.5424935,,,,,,,
RGI2000-v7.0-G-14-22278,G075778E36560N,75.77463118,36.563351,,,,,,,
RGI2000-v7.0-G-14-22279,G075792E36571N,75.79226347,36.570893,,,,,,,
RGI2000-v7.0-G-14-22280,G075796E36568N,75.79612956,36.5684105,,,,,,,
RGI2000-v7.0-G-14-22281,G075804E36569N,75.80399662,36.5686485,,,,,,,
RGI2000-v7.0-G-14-22282,G075801E36576N,75.80130186,36.576091,,,,,,,
RGI2000-v7.0-G-14-22283,G075830E36576N,75.82931399,36.573695,,,,,,,
RGI2000-v7.0-G-14-22284,G075841E36569N,75.83871941,36.569218,,,,,,,
RGI2000-v7.0-G-14-22285,G075836E36564N,75.83622154,36.5640455,,,,,,,
RGI2000-v7.0-G-14-22286,G075834E36563N,75.83358342,36.5639025,,,,,,,
RGI2000-v7.0-G-14-22287,G075837E36553N,75.83664022,36.552953,,,,,,,
RGI2000-v7.0-G-14-22288,G075833E36546N,75.83265175,36.5459355,,,,,,,
RGI2000-v7.0-G-14-22289,G075827E36550N,75.82655853,36.549609,,,,,,,
RGI2000-v7.0-G-14-22290,G075863E36546N,75.85844996,36.544909,,,,,,,
RGI2000-v7.0-G-14-22291,G075864E36553N,75.86377461,36.5532775,,,,,,,
RGI2000-v7.0-G-14-22292,G075866E36553N,75.86631654,36.5528275,,,,,,,
RGI2000-v7.0-G-14-22293,G075859E36581N,75.85372592,36.575004,,,,,,,
RGI2000-v7.0-G-14-22294,G075847E36579N,75.84448007,36.5772365,,,,,,,
RGI2000-v7.0-G-14-22295,G075837E36580N,75.83552652,36.581837,,,,,,,
RGI2000-v7.0-G-14-22296,G075843E36591N,75.8429686,36.5905535,,,,,,,
RGI2000-v7.0-G-14-22297,G075846E36592N,75.8463154,36.5920255,,,,,,,
RGI2000-v7.0-G-14-22298,G075850E36595N,75.85000703,36.5952895,,,,,,,
RGI2000-v7.0-G-14-22299,G075856E36600N,75.85608613,36.6002485,,,,,,,
RGI2000-v7.0-G-14-22300,G075862E36604N,75.8617189,36.6036855,,,,,,,
RGI2000-v7.0-G-14-22301,G075849E36588N,75.84935453,36.587853,,,,,,,
RGI2000-v7.0-G-14-22302,G075813E36604N,75.81159109,36.60332,,,,,,,
RGI2000-v7.0-G-14-22303,G075800E36602N,75.80025645,36.6022835,,,,,,,
RGI2000-v7.0-G-14-22304,G075795E36602N,75.79452624,36.602215,,,,,,,
RGI2000-v7.0-G-14-22305,G075788E36602N,75.78759305,36.6016715,,,,,,,
RGI2000-v7.0-G-14-22306,G075780E36601N,75.77993777,36.6010115,,,,,,,
RGI2000-v7.0-G-14-22307,G075775E36588N,75.77708385,36.5922515,,,,,,,
RGI2000-v7.0-G-14-22308,G075784E36615N,75.7754498,36.619212,,,,,,,
RGI2000-v7.0-G-14-22309,G075775E36627N,75.7739348,36.6287545,,,,,,,
RGI2000-v7.0-G-14-22310,G075772E36637N,75.77080025,36.637335,,,,,,,
RGI2000-v7.0-G-14-22311,G075765E36641N,75.76498,36.641171,,,,,,,
RGI2000-v7.0-G-14-22312,G075763E36638N,75.76323552,36.6378495,,,,,,,
RGI2000-v7.0-G-14-22313,G075745E36621N,75.75144064,36.623642,,,,,,,
RGI2000-v7.0-G-14-22314,G075729E36646N,75.72901971,36.646605,,,,,,,
RGI2000-v7.0-G-14-22315,G075735E36659N,75.73450322,36.658632,,,,,,,
RGI2000-v7.0-G-14-22316,G075729E36660N,75.72893466,36.6604775,,,,,,,
RGI2000-v7.0-G-14-22317,G075729E36670N,75.72889253,36.6696375,,,,,,,
