rgi_id,glims_id,cenlon,cenlat,glac_name,Name1,Local_Script1,Language1,Meaning1,Source1,Contributor
RGI2000-v7.0-G-15-00166,G078907E31104N,78.90744134527439,31.1037705,,,,,,,
RGI2000-v7.0-G-15-00167,G078933E31107N,78.93324732660443,31.1072335,,,,,,,
RGI2000-v7.0-G-15-00168,G078929E31117N,78.92964465321563,31.117717499999998,,,,,,,
RGI2000-v7.0-G-15-00169,G078990E31161N,78.99049186313538,31.16108,,,,,,,
RGI2000-v7.0-G-15-00170,G078992E31167N,78.99227028066528,31.166762,,,,,,,
RGI2000-v7.0-G-15-00171,G078985E31178N,78.9894352,31.179489,,,,,,,
RGI2000-v7.0-G-15-00172,G079002E31186N,78.98356955878552,31.187939999999998,,,,,,,
RGI2000-v7.0-G-15-00173,G078980E31198N,78.98027904431342,31.19768,,,,,,,
RGI2000-v7.0-G-15-00174,G078974E31196N,78.97381479545454,31.195521499999998,,,,,,,
RGI2000-v7.0-G-15-00175,G078959E31204N,78.96188969119717,31.198482499999997,,,,,,,
RGI2000-v7.0-G-15-00176,G078975E31188N,78.96659181255256,31.1861855,,,,,,,
RGI2000-v7.0-G-15-00177,G078962E31182N,78.96270794832881,31.181956999999997,,,,,,,
RGI2000-v7.0-G-15-00178,G078958E31216N,78.9602016,31.2125505,,,,,,,
RGI2000-v7.0-G-15-00179,G078953E31214N,78.95308181441717,31.214074,,,,,,,
RGI2000-v7.0-G-15-00180,G078945E31213N,78.94736316409436,31.212785500000003,,,,,,,
RGI2000-v7.0-G-15-00181,G078933E31216N,78.93254046029412,31.215864500000002,,,,,,,
RGI2000-v7.0-G-15-00182,G078937E31228N,78.93566191021992,31.2279665,,,,,,,
RGI2000-v7.0-G-15-00183,G078944E31242N,78.94206478128872,31.240546000000002,,,,,,,
RGI2000-v7.0-G-15-00184,G078959E31243N,78.95541175,31.2410475,,,,,,,
RGI2000-v7.0-G-15-00185,G078964E31239N,78.96401420377926,31.2390675,,,,,,,
RGI2000-v7.0-G-15-00186,G078962E31228N,78.95999829762263,31.227125,,,,,,,
RGI2000-v7.0-G-15-00187,G078971E31250N,78.97065845883736,31.250353500000003,,,,,,,
RGI2000-v7.0-G-15-00188,G078982E31259N,78.98205131405082,31.252876999999998,,,,,,,
RGI2000-v7.0-G-15-00189,G078950E31253N,78.94952128713462,31.25269,,,,,,,
RGI2000-v7.0-G-15-00190,G078894E31270N,78.89396655481379,31.2681115,,,,,,,
RGI2000-v7.0-G-15-00191,G078853E31238N,78.85580547949658,31.238159500000002,,,,,,,
RGI2000-v7.0-G-15-00192,G078846E31239N,78.84232184947368,31.241273,,,,,,,
RGI2000-v7.0-G-15-00193,G078841E31234N,78.84063489031008,31.2343845,,,,,,,
RGI2000-v7.0-G-15-00194,G078834E31241N,78.82626986111111,31.239433499999997,,,,,,,
RGI2000-v7.0-G-15-00195,G078811E31242N,78.81120253748037,31.242155500000003,,,,,,,
RGI2000-v7.0-G-15-00196,G078813E31254N,78.81123533355728,31.2554525,,,,,,,
RGI2000-v7.0-G-15-00197,G078823E31263N,78.82234907,31.263432,,,,,,,
RGI2000-v7.0-G-15-00198,G078829E31257N,78.82857602314168,31.257402499999998,,,,,,,
RGI2000-v7.0-G-15-00199,G078835E31275N,78.83496484615384,31.2749325,,,,,,,
RGI2000-v7.0-G-15-00200,G078849E31224N,78.85083491069062,31.224362,,,,,,,
RGI2000-v7.0-G-15-00201,G078866E31219N,78.86653004068395,31.2189655,,,,,,,
RGI2000-v7.0-G-15-00202,G078839E31215N,78.83828827610427,31.214575500000002,,,,,,,
RGI2000-v7.0-G-15-00203,G078823E31209N,78.82316942932911,31.209558,,,,,,,
RGI2000-v7.0-G-15-00204,G078826E31200N,78.82031119435564,31.1988615,,,,,,,
RGI2000-v7.0-G-15-00205,G078831E31195N,78.83087882621786,31.1949775,,,,,,,
RGI2000-v7.0-G-15-00206,G078827E31187N,78.83017548385013,31.185628,,,,,,,
RGI2000-v7.0-G-15-00207,G078841E31192N,78.84197097929292,31.193162,,,,,,,
RGI2000-v7.0-G-15-00208,G078837E31163N,78.83671302316152,31.1634405,,,,,,,
RGI2000-v7.0-G-15-00209,G078796E31192N,78.79622889358566,31.1927125,,,,,,,
RGI2000-v7.0-G-15-00210,G078779E31218N,78.81497893022721,31.2185525,,,,,,,
RGI2000-v7.0-G-15-00211,G078779E31148N,78.77858491044776,31.147707,,,,,,,
RGI2000-v7.0-G-15-00212,G078779E31143N,78.77882827443489,31.1433505,,,,,,,
RGI2000-v7.0-G-15-00213,G078786E31136N,78.78693445919689,31.1360035,,,,,,,
RGI2000-v7.0-G-15-00214,G078636E31049N,78.63591113,31.0499005,,,,,,,
RGI2000-v7.0-G-15-00215,G078633E31051N,78.63263035624514,31.051453000000002,,,,,,,
RGI2000-v7.0-G-15-00216,G078631E31049N,78.63124303093434,31.048837,,,,,,,
RGI2000-v7.0-G-15-00217,G078623E31055N,78.62374829992432,31.055469000000002,,,,,,,
RGI2000-v7.0-G-15-00218,G078622E31060N,78.62158631759452,31.0602515,,,,,,,
RGI2000-v7.0-G-15-00219,G078623E31066N,78.62304654502952,31.0659505,,,,,,,
RGI2000-v7.0-G-15-00220,G078619E31068N,78.61905160356281,31.0677815,,,,,,,
RGI2000-v7.0-G-15-00221,G078615E31070N,78.61530720976542,31.070397,,,,,,,
